ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
L2_64_8	290	6718	7008	L2_64	19041	-		Chlorobium ferrooxidans (84205)	Prevent host death protein, Phd antitoxin # A
L2_64_9	413	7253	7666	L2_64	19041	-		Chlorobium ferrooxidans (84205)	OsmC/Ohr family protein
L2_64_10	497	7863	8360	L2_64	19041	+	4.2.3.12	Bacteria (2)	6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)
L2_64_11	671	8320	8991	L2_64	19041	+	3.5.4.16	Bacteria (2)	GTP cyclohydrolase 1 OS Drosophila melanogaster GN Pu PE 2 SV 3 # UNIPROT P48596 GTP-CYCLOHYDRO-I-RXN 3.5.4.16
L2_64_12	479	9082	9561	L2_64	19041	-		Pelodictyon phaeoclathratiforme (34090)	Hydrogenase maturation protease (EC 3.4.24.-)
L2_64_13	683	9680	10363	L2_64	19041	-		Chlorobium/Pelodictyon group (274493)	Ni,Fe-hydrogenase I cytochrome b subunit
L2_64_14	1718	10376	12094	L2_64	19041	-	1.12.99.6	Bacteria (2)	Hydrogenase-2 large chain OS Escherichia coli (strain K12) GN hybC PE 1 SV 2 # UNIPROT P0ACE0 RXN0-4141 MetaCyc:HYBC-MONOMER 1.12.99.6
L2_64_15	1097	12111	13208	L2_64	19041	-	1.12.99.6	Proteobacteria (1224)	Hydrogenase-1 small chain OS Citrobacter freundii GN hyaA PE 3 SV 1 # UNIPROT Q46045 RXN0-4141 1.12.99.6
L2_64_16	1535	13405	14940	L2_64	19041	-	1.6.5.3	Chlorobium ferrooxidans (84205)	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)
L2_64_17	1640	14980	16620	L2_64	19041	-	1.6.5.3	Bacteroidetes (976)	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)
L2_64_18	2309	16662	18971	L2_64	19041	-	1.6.5.3	Chlorobium ferrooxidans (84205)	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)
L2_65_0	449	24	473	L2_65	10743	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L2_65_1	155	651	806	L2_65	10743	+		root (1)	hypothetical protein
L2_65_2	656	828	1484	L2_65	10743	+		Chlorobiaceae (191412)	PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN
L2_65_3	722	1542	2264	L2_65	10743	+		Chlorobium ferrooxidans (84205)	Protein unknown function DUF541
L2_65_4	686	2586	3272	L2_65	10743	+		Chlorobium ferrooxidans (84205)	FIG00497264:
L2_65_5	1679	3288	4967	L2_65	10743	+		Chlorobium limicola (1092)	FIG00496585:
L2_65_6	470	5073	5543	L2_65	10743	+		Gammaproteobacteria (1236)	FIG00499836:
L2_65_7	1199	5592	6791	L2_65	10743	-	2.3.1.47	Gammaproteobacteria (1236)	8-amino-7-oxononanoate synthase (EC 2.3.1.47)
L2_65_8	443	6930	7373	L2_65	10743	+		Clostridiales (186802)	Transposase inactivated derivatives
L2_65_9	416	7885	8301	L2_65	10743	-		Chlorobium ferrooxidans (84205)	FIG00499698:
L2_65_10	2198	8252	10450	L2_65	10743	-		Chlorobium ferrooxidans (84205)	Response regulator receiver:ATP-binding region, ATPase-like:Histidine kinase A-like:Hpt
L2_65_11	230	10500	10730	L2_65	10743	+		Chlorobium ferrooxidans (84205)	Metal-dependent phosphohydrolase, HD subdomain
L2_62_0	800	12	812	L2_62	29876	+	2.7.4.9	Chlorobium ferrooxidans (84205)	Thymidylate kinase (EC 2.7.4.9)
L2_62_1	2798	844	3642	L2_62	29876	-		Chlorobium ferrooxidans (84205)	PAS
L2_62_2	809	3849	4658	L2_62	29876	+	4.6.1.1	Chlorobium ferrooxidans (84205)	Adenylate cyclase( EC:4.6.1.1 )
L2_62_3	1265	4655	5920	L2_62	29876	+		Chlorobium ferrooxidans (84205)	MFS permease
L2_62_4	287	6154	6441	L2_62	29876	+		Cyanobacteria (1117)	putative nucleotidyltransferase
L2_62_5	371	6434	6805	L2_62	29876	+		Chlorobium chlorochromatii (337090)	protein unknown function DUF86
L2_62_6	1307	6977	8284	L2_62	29876	+		Chlorobium ferrooxidans (84205)	membrane protein, putative
L2_62_7	368	8318	8686	L2_62	29876	-		Chlorobaculum tepidum (1097)	cytosolic long-chain acyl-CoA thioester hydrolase family protein
L2_62_8	248	8888	9136	L2_62	29876	+		Oceanospirillales (135619)	RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE)
L2_62_9	299	9081	9380	L2_62	29876	+		Bacteria (2)	addiction module toxin, RelE/StbE family
L2_62_10	1643	9437	11080	L2_62	29876	-		Chlorobium ferrooxidans (84205)	Fibronectin/fibrinogen-binding protein
L2_62_11	533	11180	11713	L2_62	29876	+		Chlorobium ferrooxidans (84205)	CMP/dCMP deaminase zinc-binding
L2_62_12	1109	11710	12819	L2_62	29876	+	3.5.4.26	Bacteria (2)	Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase 1.1.1.193)
L2_62_13	449	12871	13320	L2_62	29876	+		Proteobacteria (1224)	putative membrane protein
L2_62_14	500	13469	13969	L2_62	29876	+	1.11.1.15	Bacteria (2)	Thiol peroxidase, Tpx-type (EC 1.11.1.15)
L2_62_15	2003	14142	16145	L2_62	29876	+	3.2.1.20	Chlorobium ferrooxidans (84205)	Maltodextrin glucosidase (EC 3.2.1.20)
L2_62_16	656	16181	16837	L2_62	29876	+	2.5.1.9	Pelodictyon phaeoclathratiforme (34090)	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)
L2_62_17	1325	16856	18181	L2_62	29876	+		Bacteroidetes (976)	ATPase, AAA family
L2_62_18	1379	18272	19651	L2_62	29876	+		Chlorobium ferrooxidans (84205)	Cobalt-zinc-cadmium resistance protein CzcA Cation efflux system CusA
L2_62_19	941	19769	20710	L2_62	29876	-		Chlorobium ferrooxidans (84205)	Methyltransferase type 12
L2_62_20	515	20725	21240	L2_62	29876	-		Monera	probable bis(5'-adenosyl)-triphosphatase, HIT family
L2_62_21	593	21576	22169	L2_62	29876	+		Chlorobiaceae (191412)	FIG00496018:
L2_62_22	1100	22151	23251	L2_62	29876	+	4.99.1.1	Chlorobium/Pelodictyon group (274493)	Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)
L2_62_23	539	23298	23837	L2_62	29876	+		Chlorobium/Pelodictyon group (274493)	TPR domain protein, putative component TonB system
L2_62_24	251	23844	24095	L2_62	29876	+		Chlorobium ferrooxidans (84205)	FIG00495902:
L2_62_25	431	24310	24741	L2_62	29876	+	1.6.5.3	Bacteroidetes (976)	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)
L2_62_26	569	24770	25339	L2_62	29876	+	1.6.5.3	Bacteria (2)	NADH-ubiquinone oxidoreductase 19.3 kDa subunit, mitochondrial OS Neurospora crassa GN G17A4.170 PE 2 SV 1 # UNIPROT O47950 NADH-DEHYDROG-A-RXN NCRA-XX3-01:NCRA-XX3-01-007701-MONOMER 1.6.5.3
L2_62_27	518	25363	25881	L2_62	29876	+	1.6.5.3	Chlorobium ferrooxidans (84205)	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)
L2_62_28	1202	25915	27117	L2_62	29876	+	1.6.5.3	Bacteria (2)	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)
L2_62_29	1076	27156	28232	L2_62	29876	+	1.6.5.3	Bacteroidetes (976)	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)
L2_62_30	623	28276	28899	L2_62	29876	+	1.6.5.3	Chlorobium/Pelodictyon group (274493)	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)
L2_62_31	521	28928	29449	L2_62	29876	+	1.6.5.3	Chlorobium/Pelodictyon group (274493)	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)
L2_62_32	317	29466	29783	L2_62	29876	+	1.6.5.3	Monera	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)
L2_62_tRNA	84	21367	21284	L2_62	29876	-		root (1)	tRNA-Leu
L2_63_0	614	1	615	L2_63	763	-		Chlorobium ferrooxidans (84205)	RTX toxin, putative
L2_63_1	149	612	761	L2_63	763	-		root (1)	hypothetical protein
L2_60_0	755	785	1540	L2_60	1557	+		root (1)	hypothetical protein
L2_61_0	611	3	614	L2_61	41698	-	1.9.3.1	Gammaproteobacteria (1236)	Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)
L2_61_1	1064	865	1929	L2_61	41698	-	5.3.1.23	Chlorobium/Pelodictyon group (274493)	Methylthioribose-1-phosphate isomerase OS Chlorobium tepidum GN mtnA PE 3 SV 1 # UNIPROT Q8KBH1 5.3.1.23-RXN 5.3.1.23
L2_61_2	821	1944	2765	L2_61	41698	-	2.4.2.1	Bacteria (2)	Purine nucleoside phosphorylase (EC 2.4.2.1) N-Ribosylnicotinamide 2.4.2.1) ## possible
L2_61_3	689	2906	3595	L2_61	41698	-		Bacteria (2)	Hypothetical protein YggS, proline synthase co-transcribed bacterial homolog PROSC
L2_61_4	491	3608	4099	L2_61	41698	-	5.2.1.8	Chlorobaculum tepidum (1097)	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
L2_61_5	680	4128	4808	L2_61	41698	-		Chlorobium ferrooxidans (84205)	FIG00495975:
L2_61_6	773	4955	5728	L2_61	41698	-		Firmicutes (1239)	Putative deoxyribonuclease YcfH
L2_61_7	509	5718	6227	L2_61	41698	-	3.4.23.36	Chlorobium ferrooxidans (84205)	Lipoprotein signal peptidase (EC 3.4.23.36)
L2_61_8	872	6269	7141	L2_61	41698	-	1.1.1.25	Chlorobium ferrooxidans (84205)	Shikimate dehydrogenase OS Prosthecochloris aestuarii (strain DSM 271 / SK 413) GN aroE PE 3 SV 1 # UNIPROT B4S9K2 SHIKIMATE-5-DEHYDROGENASE-RXN 1.1.1.25
L2_61_9	1400	7166	8566	L2_61	41698	-		Chlorobium/Pelodictyon group (274493)	TPR domain protein, putative component TonB system
L2_61_10	1904	8679	10583	L2_61	41698	-		Chlorobium chlorochromatii (337090)	Excinuclease ABC subunit C
L2_61_11	224	10684	10908	L2_61	41698	-		Chlorobium/Pelodictyon group (274493)	FIG00499436:
L2_61_12	1574	10935	12509	L2_61	41698	-		Pedobacter agri (454586)	Permeases major facilitator superfamily
L2_61_13	437	12583	13020	L2_61	41698	-		Chlorobium/Pelodictyon group (274493)	Universal stress protein family
L2_61_14	1097	13429	14526	L2_61	41698	-		Chlorobium ferrooxidans (84205)	FIG00495767:
L2_61_15	299	14838	15137	L2_61	41698	+		Chlorobiaceae (191412)	Nudix hydrolase family protein
L2_61_16	185	15149	15334	L2_61	41698	+		Chlorobium ferrooxidans (84205)	Nudix hydrolase family protein
L2_61_17	917	15424	16341	L2_61	41698	-		Chlorobium (1091)	FIG00495815:
L2_61_18	869	16354	17223	L2_61	41698	-	2.1.3.2	Bacteria (2)	Aspartate carbamoyltransferase OS Gemmatimonas aurantiaca (strain T-27 / DSM 14586 JCM 11422 NBRC 100505) GN pyrB PE 3 SV 1 # UNIPROT C1A8J7 ASPCARBTRANS-RXN 2.1.3.2
L2_61_19	353	17440	17793	L2_61	41698	+		Pelodictyon phaeoclathratiforme (34090)	hydrogenase nickel incorporation protein HypA
L2_61_20	824	17799	18623	L2_61	41698	+		Bacteria (2)	hydrogenase nickel incorporation-associated protein HypB
L2_61_21	2330	18584	20914	L2_61	41698	+		Bacteria (2)	hydrogenase metallocenter assembly protein HypF
L2_61_22	272	21019	21291	L2_61	41698	+		Chlorobaculum tepidum (1097)	hydrogenase metallocenter assembly protein HypC
L2_61_23	1094	21303	22397	L2_61	41698	+		Bacteria (2)	hydrogenase metallocenter assembly protein HypD
L2_61_24	1043	22394	23437	L2_61	41698	+		Bacteria (2)	hydrogenase metallocenter assembly protein HypE
L2_61_25	743	23449	24192	L2_61	41698	-		Bacteria (2)	Sulfur carrier protein adenylyltransferase ThiF
L2_61_26	1094	24183	25277	L2_61	41698	-		Chlorobium/Pelodictyon group (274493)	Thiazole biosynthesis protein ThiH
L2_61_27	779	25274	26053	L2_61	41698	-		Gammaproteobacteria (1236)	Thiazole synthase OS Escherichia coli (strain K12) GN thiG PE 1 SV 3 # UNIPROT P30139 THIAZOLSYN2-RXN MetaCyc:THIG-MONOMER NIL
L2_61_28	221	26079	26300	L2_61	41698	-		Pelodictyon phaeoclathratiforme (34090)	Sulfur carrier protein ThiS
L2_61_29	1139	26343	27482	L2_61	41698	-	4.4.1.1	Monera	Cystathionine gamma-lyase OS Macaca fascicularis GN CTH PE 2 SV 1 # UNIPROT Q60HG7 CYSTAGLY-RXN 4.4.1.1
L2_61_30	221	27748	27969	L2_61	41698	-	2.8.1.7	Chlorobium ferrooxidans (84205)	Cysteine desulfurase OS Photorhabdus luminescens subsp. laumondii GN sufS PE 3 SV 1 # UNIPROT Q7N3U5 RXN0-308 PLUM243265:PLU2618-MONOMER 2.8.1.7
L2_61_31	1901	28014	29915	L2_61	41698	-	2.8.1.7	Chlorobium ferrooxidans (84205)	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily
L2_61_32	1457	29986	31443	L2_61	41698	-		Schlesneria paludicola (360056)	cAMP-binding proteins - catabolite gene activator regulatory subunit cAMP-dependent protein kinases
L2_61_33	1007	31511	32518	L2_61	41698	-	2.3.1.30	Bacteroidales (171549)	Serine acetyltransferase (EC 2.3.1.30)
L2_61_34	953	32564	33517	L2_61	41698	-	2.5.1.47	Bacteria (2)	Cysteine synthase OS Streptococcus pyogenes serotype M6 GN cysK PE 1 SV 3 # UNIPROT Q5XAQ3 ACSERLY-RXN 2.5.1.47
L2_61_35	653	33628	34281	L2_61	41698	-		Chlorobium ferrooxidans (84205)	two component transcriptional regulator, LuxR family
L2_61_36	266	34284	34550	L2_61	41698	-		Chlorobium ferrooxidans (84205)	Phosphoryl transfer system, HPr
L2_61_37	1331	34569	35900	L2_61	41698	-	2.5.1.47	Bacteria (2)	Protein MET17 OS Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN PE 1 SV 3 # UNIPROT P06106 ACSERLY-RXN MetaCyc:MONOMER-387 2.5.1.47
L2_61_38	470	35969	36439	L2_61	41698	-		Chlorobium ferrooxidans (84205)	FIG00496580:
L2_61_39	812	36810	37622	L2_61	41698	-		Betaproteobacteria (28216)	DNA-binding domain ModE / Molybdate-binding
L2_61_40	773	38355	39128	L2_61	41698	+		Bacteria (2)	Protein unknown function DUF81
L2_61_41	206	39548	39754	L2_61	41698	+		root (1)	hypothetical protein
L2_61_42	1148	39993	41141	L2_61	41698	+		Desulfobacteraceae (213119)	Putative cytoplasmic protein
L2_61_43	383	41257	41640	L2_61	41698	-		Chlorobium (1091)	protein unknown function DUF1568
L2_68_0	320	1	321	L2_68	323	-		Xanthomonadaceae (32033)	filamentous hemagglutinin family outer membrane protein
L2_69_0	422	2	424	L2_69	1573	+		Chlorobium ferrooxidans (84205)	putative transcriptional regulator
L2_69_1	326	1009	1335	L2_69	1573	+		root (1)	hypothetical protein
L2_153_0	1088	16	1104	L2_153	1846	-		Bacteria (2)	COG3335: Transposase inactivated derivatives
L2_153_1	191	1193	1384	L2_153	1846	+		Chlorobium ferrooxidans (84205)	FIG00497069:
L2_153_2	365	1440	1805	L2_153	1846	+		Chlorobium ferrooxidans (84205)	FIG00496393:
L2_152_0	1205	3	1208	L2_152	1533	+		Bacteria (2)	Retron-type reverse transcriptase [Haemophilus
L2_151_0	254	2	256	L2_151	257	-		Proteobacteria (1224)	elements external origin transposon-related functions
L2_150_0	986	1	987	L2_150	8132	-		Bacteria (2)	transposase IS4 family protein, partial
L2_150_1	1097	1692	2789	L2_150	8132	-		Chlorobium (1091)	hypothetical protein
L2_150_2	752	2786	3538	L2_150	8132	-		Chlorobium (1091)	hypothetical protein
L2_150_3	3758	4373	8131	L2_150	8132	+		Chlorobium phaeobacteroides (1096)	Ribonuclease BN (EC 3.1.-.-)
L2_157_0	1679	3	1682	L2_157	25157	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
L2_157_1	788	1545	2333	L2_157	25157	-		root (1)	hypothetical protein
L2_157_2	287	2337	2624	L2_157	25157	-		Chlorobium (1091)	superfamily I DNA RNA helicase subunit
L2_157_3	197	2581	2778	L2_157	25157	-		Chlorobium (1091)	superfamily I DNA RNA helicase subunit
L2_157_4	1388	3580	4968	L2_157	25157	-		Chlorobium ferrooxidans (84205)	Phytoene desaturase, pro-zeta-carotene producing (EC 1.-.-.-)
L2_157_5	614	5109	5723	L2_157	25157	-		Clostridia (186801)	Recombination protein RecR
L2_157_6	335	5730	6065	L2_157	25157	-		Pelodictyon phaeoclathratiforme (34090)	FIG000557:  co-occurring RecR
L2_157_7	983	6204	7187	L2_157	25157	-	2.2.1.1	Bacteroidetes (976)	Transketolase, C-terminal section (EC 2.2.1.1)
L2_157_8	785	7259	8044	L2_157	25157	+	2.1.1.182	Chlorobium ferrooxidans (84205)	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)
L2_157_9	1922	8271	10193	L2_157	25157	+	6.2.1.1	Proteobacteria (1224)	Acyl-CoA synthetase short-chain family member B, mitochondrial OS Dictyostelium discoideum GN aslB PE 3 SV 1 # UNIPROT Q554Z5 ACETATE--COA-LIGASE-RXN 6.2.1.1
L2_157_10	407	10190	10597	L2_157	25157	+	5.1.99.1	Bacillaceae (186817)	Methylmalonyl-CoA epimerase (EC 5.1.99.1)
L2_157_11	1778	10626	12404	L2_157	25157	+	6.4.1.2	Chlorobium ferrooxidans (84205)	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)
L2_157_12	1772	12482	14254	L2_157	25157	+	5.4.99.2	Chlorobium ferrooxidans (84205)	Methylmalonyl-CoA mutase (EC 5.4.99.2)
L2_157_13	2141	14251	16392	L2_157	25157	+	5.4.99.2	Leptospira noguchii (28182)	Probable methylmalonyl-CoA mutase large subunit OS Mycobacterium tuberculosis GN mutB PE 3 SV 1 # UNIPROT P65487 METHYLMALONYL-COA-MUT-RXN 5.4.99.2
L2_157_14	1016	16392	17408	L2_157	25157	+		Bacteroidales (171549)	putative periplasmic protein kinase ArgK related GTPases G3E family
L2_157_15	998	17433	18431	L2_157	25157	-		Chlorobium/Pelodictyon group (274493)	serine/threonine kinase
L2_157_16	452	18532	18984	L2_157	25157	-		Chlorobium ferrooxidans (84205)	Universal stress protein family
L2_157_17	770	18997	19767	L2_157	25157	-		Bacteria (2)	Putative stomatin/prohibitin-family membrane protease subunit
L2_157_18	2069	19959	22028	L2_157	25157	-	3.4.21.102	Chlorobium ferrooxidans (84205)	carboxyl-terminal protease( EC:3.4.21.102 )
L2_157_19	1124	22040	23164	L2_157	25157	+	4.1.2.13	Bacteria (2)	Fructose-bisphosphate aldolase OS Treponema pallidum GN fba PE 3 SV 1 # UNIPROT O83668 F16ALDOLASE-RXN 4.1.2.13
L2_157_20	1217	23429	24646	L2_157	25157	-	3.5.1.47	Cytophagales (768507)	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)
L2_157_21	344	24762	25106	L2_157	25157	-	3.1.3.1	Chlorobium ferrooxidans (84205)	Alkaline phosphatase (EC 3.1.3.1)
L2_157_tRNA	73	3221	3149	L2_157	25157	-		root (1)	tRNA-Pro
L2_156_0	1223	582	1805	L2_156	3808	+	3.6.3.16	Cyanobacteria (1117)	Arsenical pump-driving ATPase (EC 3.6.3.16)
L2_156_1	365	1915	2280	L2_156	3808	+		Chlorobium ferrooxidans (84205)	BchE/P-methylase family protein
L2_156_2	1016	2377	3393	L2_156	3808	+	2.1.1.210	Chlorobium ferrooxidans (84205)	Hydroxyneurosporene methyltransferase (EC 2.1.1.210)
L2_156_3	287	3519	3806	L2_156	3808	+		Bacteria (2)	Beta-ketoadipate enol-lactone hydrolase, putative
L2_155_0	1178	269	1447	L2_155	7137	-		Chlorobium ferrooxidans (84205)	Chlorophyllide reductase subunit BchX (EC 1.18.-.-)
L2_155_1	998	1407	2405	L2_155	7137	-		Chlorobium ferrooxidans (84205)	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase BchC
L2_155_2	470	2430	2900	L2_155	7137	-		Chlorobium/Pelodictyon group (274493)	2-vinyl bacteriochlorophyllide hydratase BchF (EC 4.2.1.-)
L2_155_3	1700	3134	4834	L2_155	7137	-		Pelodictyon phaeoclathratiforme (34090)	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)
L2_155_4	818	5012	5830	L2_155	7137	-		Chlorobium/Pelodictyon group (274493)	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)
L2_155_5	1121	5973	7094	L2_155	7137	-		Chlorobium ferrooxidans (84205)	Outer membrane receptor ferric coprogen ferric-rhodotorulic acid
L2_154_0	1088	16	1104	L2_154	3949	-		Bacteria (2)	COG3335: Transposase inactivated derivatives
L2_154_1	1190	1363	2553	L2_154	3949	-		Proteobacteria (1224)	FIG01197999:
L2_154_2	350	2745	3095	L2_154	3949	-		Bacteria (2)	protein unknown function UPF0060
L2_154_3	737	3186	3923	L2_154	3949	-		Rhizobiales (356)	FIG01005083:
L2_159_0	1679	3	1682	L2_159	5217	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
L2_159_1	488	1842	2330	L2_159	5217	-		Bacteria (2)	Protein unknown function, DUF488
L2_159_2	677	2278	2955	L2_159	5217	-		root (1)	hypothetical protein
L2_159_3	704	2958	3662	L2_159	5217	-		Alteromonadales (135622)	hypothetical protein
L2_159_4	821	3980	4801	L2_159	5217	+		Proteobacteria (1224)	phosphatidylinositol kinase
L2_159_5	239	4976	5215	L2_159	5217	-		Chlorobium ferrooxidans (84205)	Metallophosphoesterase
L2_158_0	1679	3	1682	L2_158	2227	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
L2_158_1	680	1545	2225	L2_158	2227	-		Chlorobium ferrooxidans (84205)	FIG00497910:
L2_53_0	1847	321	2168	L2_53	20207	-	6.1.1.12	Alphaproteobacteria (28211)	Aspartyl-tRNA synthetase OS Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 H-6-12) GN aspS PE 3 SV 1 # UNIPROT B5YDT0 ASPARTATE--TRNA-LIGASE-RXN 6.1.1.12
L2_53_1	422	2232	2654	L2_53	20207	-	2.7.7.7	Chlorobium ferrooxidans (84205)	DNA polymerase III subunits gamma tau (EC 2.7.7.7) # frameshift
L2_53_2	1208	2795	4003	L2_53	20207	-	2.7.7.7	Chlorobium ferrooxidans (84205)	DNA polymerase III subunits gamma tau (EC 2.7.7.7) # frameshift
L2_53_3	1289	4003	5292	L2_53	20207	-		Chlorobium ferrooxidans (84205)	Inner membrane protein YihY, formerly thought to be RNase BN
L2_53_4	1256	5311	6567	L2_53	20207	-		Chlorobium ferrooxidans (84205)	MFS transporter family protein
L2_53_5	704	6610	7314	L2_53	20207	-	6.3.5.3	Bacteria (2)	Phosphoribosylformylglycinamidine synthase 1 OS Thermomicrobium roseum (strain ATCC 27502 / DSM 5159 P-2) GN purQ PE 3 SV # UNIPROT B9KZ37 FGAMSYN-RXN 6.3.5.3
L2_53_6	254	7330	7584	L2_53	20207	-	6.3.5.3	Nostocales (1161)	Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)
L2_53_7	800	7613	8413	L2_53	20207	-	2.7.8.8	Chlorobium/Pelodictyon group (274493)	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)
L2_53_8	833	8544	9377	L2_53	20207	-	2.1.2.11	Bacteroidetes (976)	3-methyl-2-oxobutanoate hydroxymethyltransferase OS Herpetosiphon aurantiacus (strain ATCC 23779 / DSM 785) GN panB PE 3 SV 1 # UNIPROT A9B2U4 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN 2.1.2.11
L2_53_9	767	9374	10141	L2_53	20207	-		Chlorobium ferrooxidans (84205)	Lipoate-protein ligase A
L2_53_10	614	10359	10973	L2_53	20207	-		root (1)	hypothetical protein
L2_53_11	413	11233	11646	L2_53	20207	+		Monera	Succinyl-CoA synthetase, alpha subunit-related enzymes
L2_53_12	1109	11663	12772	L2_53	20207	+	6.3.2.4	Chlorobium ferrooxidans (84205)	D-alanine--D-alanine ligase OS Clostridium thermocellum (strain ATCC 27405 / DSM 1237) GN ddl PE 3 SV 1 # UNIPROT A3DGS7 DALADALALIG-RXN 6.3.2.4
L2_53_13	620	12769	13389	L2_53	20207	+		Pelodictyon phaeoclathratiforme (34090)	FIG00495469:
L2_53_14	1436	13466	14902	L2_53	20207	+		Chlorobium ferrooxidans (84205)	outer membrane efflux protein
L2_53_15	1253	14930	16183	L2_53	20207	+		Chlorobium ferrooxidans (84205)	Probable Co/Zn/Cd efflux system membrane fusion protein
L2_53_16	665	16216	16881	L2_53	20207	+		Bacteroidetes (976)	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)
L2_53_17	1265	16878	18143	L2_53	20207	+		Chlorobium ferrooxidans (84205)	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)
L2_53_18	1235	18152	19387	L2_53	20207	+		Chlorobiaceae (191412)	ABC transporter efflux protein
L2_53_19	506	19605	20111	L2_53	20207	-		Chlorobium ferrooxidans (84205)	Radical SAM
L2_52_0	242	167	409	L2_52	19393	+		Chlorobium ferrooxidans (84205)	Programmed cell death antitoxin YdcD
L2_52_1	338	394	732	L2_52	19393	+		Bacteria (2)	Programmed cell death toxin YdcE
L2_52_2	1685	858	2543	L2_52	19393	-	6.2.1.3	Chlorobium ferrooxidans (84205)	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
L2_52_3	1292	2621	3913	L2_52	19393	-	2.6.1.62	Bacteria (2)	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase OS Haemophilus influenzae (strain ATCC 51907 / DSM 11121 KW20 Rd) GN bioA PE 3 SV 1 # UNIPROT P44426 DAPASYN-RXN 2.6.1.62
L2_52_4	680	3955	4635	L2_52	19393	-	6.3.3.3	Bacteria (2)	ATP-dependent dethiobiotin synthetase BioD OS Neisseria meningitidis serogroup C (strain 053442) GN bioD PE 3 SV 1 # UNIPROT A9M388 DETHIOBIOTIN-SYN-RXN 6.3.3.3
L2_52_5	782	4626	5408	L2_52	19393	-		Chlorobium ferrooxidans (84205)	Biotin synthesis protein BioC
L2_52_6	704	5393	6097	L2_52	19393	-		Pelodictyon phaeoclathratiforme (34090)	Biotin synthesis protein BioG
L2_52_7	1172	6087	7259	L2_52	19393	-	2.3.1.47	Bacteroidales (171549)	Putative 8-amino-7-oxononanoate synthase/2-amino-3-ketobutyrate coenzyme A ligase OS Chlorobaculum parvum (strain NCIB 8327) GN PE 3 SV 2 # UNIPROT B3QLR6 AKBLIG-RXN 2.3.1.47 2.3.1.29
L2_52_8	1004	7271	8275	L2_52	19393	-	2.8.1.6	Chlorobium ferrooxidans (84205)	Biotin synthase OS Chlorobium phaeobacteroides (strain BS1) GN bioB PE 3 SV 1 # UNIPROT B3EPW2 2.8.1.6-RXN 2.8.1.6
L2_52_9	983	8297	9280	L2_52	19393	-	6.3.4.9	Chlorobium ferrooxidans (84205)	Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9, EC 6.3.4.10, 6.3.4.11, 6.3.4.15)
L2_52_10	1730	9431	11161	L2_52	19393	-	3.5.1.28	Chlorobium ferrooxidans (84205)	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
L2_52_11	2396	11390	13786	L2_52	19393	+	5.99.1.2	Chlorobium ferrooxidans (84205)	DNA topoisomerase I (EC 5.99.1.2)
L2_52_12	2138	13776	15914	L2_52	19393	-		Bacteria (2)	Ferrous iron transport protein B
