ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
gridtest_143_4	1535	6245	7780	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_5	884	7765	8649	gridtest_143	30936	+	6.3.1.5	root	NH(3)-dependent NAD(+) synthetase OS Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 SZ) GN nadE PE 3 SV 1 # UNIPROT B3E4K8 NAD-SYNTH-NH3-RXN 6.3.1.5
gridtest_143_6	1595	8806	10401	gridtest_143	30936	-	1.4.3.16	root	L-aspartate oxidase OS Escherichia coli O157:H7 GN nadB PE 3 SV 1 # UNIPROT Q8XA23 L-ASPARTATE-OXID-RXN ECOL83334:ECS3440-MONOMER 1.4.3.16
gridtest_143_7	617	10502	11119	gridtest_143	30936	-		root	COG0586 # S Function unknown Function: Uncharacterized membrane-associated protein Organism: Neisseria meningitidis MC58 (Nme)
gridtest_143_8	506	11287	11793	gridtest_143	30936	-	4.1.1.19	root	Pyruvoyl-dependent arginine decarboxylase 2 OS Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 Goe1 Go1 JCM 11833 OCM 88) GN pdaD2 PE 3 SV 1 # UNIPROT P58890 ARGDECARBOX-RXN MMAZ192952:MM2595-MONOMER 4.1.1.19
gridtest_143_9	1220	11913	13133	gridtest_143	30936	-	6.1.1.1	root	Tyrosyl-tRNA synthetase 2 OS Bacillus licheniformis (strain DSM 13 / ATCC 14580) GN tyrS2 PE 3 SV 1 # UNIPROT Q65MW0 TYROSINE--TRNA-LIGASE-RXN BLIC279010:BL00484-MONOMER 6.1.1.1
gridtest_143_10	473	13152	13625	gridtest_143	30936	-		root	COG0691 # O Posttranslational modification, protein turnover, chaperones Function: tmRNA-binding Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)
gridtest_143_11	1487	13639	15126	gridtest_143	30936	-		root	hypothetical protein
gridtest_143_12	1913	15123	17036	gridtest_143	30936	-		root	hypothetical protein
gridtest_143_13	491	17036	17527	gridtest_143	30936	-		root	hypothetical protein
gridtest_143_14	842	17548	18390	gridtest_143	30936	-		root	hypothetical protein
gridtest_143_15	389	18665	19054	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_16	971	19173	20144	gridtest_143	30936	+	2.5.1.72	root	Quinolinate synthase A 2 OS Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 JCM 12185 C2A) GN nadA2 PE 3 SV 1 # UNIPROT Q8TME2 QUINOLINATE-SYNTHA-RXN MACE188937:MA2716-MONOMER 2.5.1.72
gridtest_143_17	746	20264	21010	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_18	1073	21022	22095	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_19	995	22102	23097	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_20	1466	23167	24633	gridtest_143	30936	+		root	COG2195 # E Amino acid transport metabolism Function: Di- tripeptidases Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_143_21	266	24859	25125	gridtest_143	30936	+		root	COG4675 # S Function unknown Function: Microcystin-dependent protein Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_143_22	218	25428	25646	gridtest_143	30936	-		root	hypothetical protein
gridtest_143_23	3440	25789	29229	gridtest_143	30936	+		root	COG0209 # F Nucleotide transport metabolism Function: Ribonucleotide reductase, alpha subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)
gridtest_143_24	512	29495	30007	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_25	440	30019	30459	gridtest_143	30936	+		root	hypothetical protein
gridtest_143_26	368	30493	30861	gridtest_143	30936	+		root	NULL # J Translation, ribosomal structure biogenesis Function: tRNA rRNA cytosine-C5-methylases Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_143_tRNA	73	3329	3257	gridtest_143	30936	-		root	tRNA-Gln
gridtest_144_0	806	24	830	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_1	1499	953	2452	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_2	710	2845	3555	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_3	707	3562	4269	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_4	848	4266	5114	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_5	860	5384	6244	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_6	794	6345	7139	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_7	734	7144	7878	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_8	878	7900	8778	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_9	1145	8793	9938	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_10	1931	10152	12083	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_11	968	12180	13148	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_12	962	13255	14217	gridtest_144	59322	-		root	COG0715 # P Inorganic ion transport metabolism Function: ABC-type nitrate/sulfonate/bicarbonate systems, periplasmic components Organism: Pseudomonas aeruginosa (Pae)
gridtest_144_13	575	14319	14894	gridtest_144	59322	-		root	COG1961 # L Replication, recombination repair Function: Site-specific recombinases, DNA invertase Pin homologs Organism: Pseudomonas aeruginosa (Pae)
gridtest_144_14	1577	15488	17065	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_15	1310	17189	18499	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_16	689	18503	19192	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_17	1091	19534	20625	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_18	644	20833	21477	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_19	149	21500	21649	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_20	869	21898	22767	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_21	359	22788	23147	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_22	551	23137	23688	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_23	602	23762	24364	gridtest_144	59322	+	2.1.2.2	root	Phosphoribosylglycinamide formyltransferase, chloroplastic OS Vigna unguiculata GN PUR3 PE 2 SV # UNIPROT P52423 GART-RXN 2.1.2.2
gridtest_144_24	674	24361	25035	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_25	992	25312	26304	gridtest_144	59322	+		root	COG0463 # M Cell wall/membrane/envelope biogenesis Function: Glycosyltransferases involved cell wall Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_144_26	920	26431	27351	gridtest_144	59322	+		root	COG0648 # L Replication, recombination repair Function: Endonuclease IV Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_144_27	881	27549	28430	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_28	524	28848	29372	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_29	1493	29609	31102	gridtest_144	59322	+		root	COG0034 # F Nucleotide transport metabolism Function: Glutamine phosphoribosylpyrophosphate amidotransferase Organism: Caulobacter vibrioides (Ccr)
gridtest_144_30	434	31211	31645	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_31	3257	31708	34965	gridtest_144	59322	-	6.1.1.5	root	Isoleucyl-tRNA synthetase OS Thermus thermophilus (strain HB27 / ATCC BAA-163 DSM 7039) GN ileS PE 3 SV 2 # UNIPROT Q72JR6 ISOLEUCINE--TRNA-LIGASE-RXN 6.1.1.5
gridtest_144_32	215	35288	35503	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_33	1415	35619	37034	gridtest_144	59322	-	2.7.7.13	root	Alginate biosynthesis protein AlgA OS Pseudomonas putida (strain KT2440) GN algA PE 3 SV 1 # UNIPROT Q88ND5 MANNPISOM-RXN 2.7.7.13 5.3.1.8
gridtest_144_34	980	37053	38033	gridtest_144	59322	-	5.1.3.2	root	UDP-glucose 4-epimerase OS Corynebacterium glutamicum GN galE PE 3 SV 2 # UNIPROT Q45291 UDPGLUCEPIM-RXN CGLU196627:CG2104-MONOMER 5.1.3.2
gridtest_144_35	1049	38067	39116	gridtest_144	59322	-	4.2.1.46	root	dTDP-glucose 4,6-dehydratase 1 OS Escherichia coli (strain K12) GN rfbB PE 3 SV 2 # UNIPROT P37759 DTDPGLUCDEHYDRAT-RXN MetaCyc:DTDPGLUCDEHYDRAT-MONOMER 4.2.1.46
gridtest_144_36	872	39143	40015	gridtest_144	59322	-		root	COG1091 # M Cell wall/membrane/envelope biogenesis Function: dTDP-4-dehydrorhamnose reductase Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_144_37	428	40065	40493	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_38	506	40558	41064	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_39	824	41078	41902	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_40	1301	41926	43227	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_41	881	43359	44240	gridtest_144	59322	-		root	COG1830 # G Carbohydrate transport metabolism Function: DhnA-type fructose-1,6-bisphosphate aldolase related enzymes Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_144_42	2117	44297	46414	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_43	218	46496	46714	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_44	473	46756	47229	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_45	560	47528	48088	gridtest_144	59322	+		root	hypothetical protein
gridtest_144_46	719	48070	48789	gridtest_144	59322	-	2.7.4.22	root	Uridylate kinase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN pyrH PE 3 SV 1 # UNIPROT P74457 2.7.4.22-RXN SSP1148:SLL0144-MONOMER 2.7.4.22
gridtest_144_47	866	48878	49744	gridtest_144	59322	-		root	COG0264 # J Translation, ribosomal structure biogenesis Function: Translation elongation factor Ts Organism: Aquifex aeolicus (Aae)
gridtest_144_48	755	49780	50535	gridtest_144	59322	-		root	COG0052 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S2 Organism: Staphylococcus aureus N315 (Sau)
gridtest_144_49	389	50703	51092	gridtest_144	59322	-		root	COG0103 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S9 Organism: Neisseria meningitidis MC58 (Nme)
gridtest_144_50	449	51110	51559	gridtest_144	59322	-		root	COG0102 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L13 Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_144_51	1313	51711	53024	gridtest_144	59322	+		root	COG1160 # R General function prediction only Function: Predicted GTPases Organism: Staphylococcus aureus N315 (Sau)
gridtest_144_52	1106	53099	54205	gridtest_144	59322	+		root	COG0489 # D Cell cycle control, cell division, chromosome partitioning Function: ATPases involved Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_144_53	260	54322	54582	gridtest_144	59322	+		root	COG0694 # O Posttranslational modification, protein turnover, chaperones Function: Thioredoxin-like proteins domains Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_144_54	2429	54741	57170	gridtest_144	59322	-		root	hypothetical protein
gridtest_144_55	1097	57207	58304	gridtest_144	59322	-	2.1.2.10	root	Aminomethyltransferase OS Herpetosiphon aurantiacus (strain ATCC 23779 / DSM 785) GN gcvT PE 3 SV 1 # UNIPROT A9B2Q5 GCVT-RXN 2.1.2.10
gridtest_144_tRNA	73	28675	28747	gridtest_144	59322	+		root	tRNA-Ala
gridtest_145_0	128	1	129	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_1	392	220	612	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_2	113	609	722	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_3	830	709	1539	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_4	1706	1529	3235	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_5	566	3308	3874	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_6	422	3890	4312	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_7	2099	4305	6404	gridtest_145	18472	+		root	COG1523 # G Carbohydrate transport metabolism Function: Type II secretory pathway, pullulanase PulA related glycosidases Organism: Methanosarcina acetivorans str.C2A (Mac)
gridtest_145_8	2168	6408	8576	gridtest_145	18472	+		root	NULL # R General function prediction only Function: Putative intracellular protease/amidase Organism: Synechocystis (Syn)
gridtest_145_9	779	8612	9391	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_10	1334	9543	10877	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_11	794	11075	11869	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_12	1319	11866	13185	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_13	698	13253	13951	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_14	986	14366	15352	gridtest_145	18472	+		root	hypothetical protein
gridtest_145_15	1667	15277	16944	gridtest_145	18472	-		root	hypothetical protein
gridtest_145_16	830	16934	17764	gridtest_145	18472	-		root	hypothetical protein
gridtest_145_17	113	17751	17864	gridtest_145	18472	-		root	hypothetical protein
gridtest_145_18	392	17861	18253	gridtest_145	18472	-		root	hypothetical protein
gridtest_145_19	128	18344	18472	gridtest_145	18472	-		root	hypothetical protein
gridtest_146_0	755	1	756	gridtest_146	14697	-		root	hypothetical protein
gridtest_146_1	635	870	1505	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_2	1067	1502	2569	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_3	1250	2684	3934	gridtest_146	14697	-		root	hypothetical protein
gridtest_146_4	1271	4016	5287	gridtest_146	14697	-		root	hypothetical protein
gridtest_146_5	1292	5284	6576	gridtest_146	14697	-		root	hypothetical protein
gridtest_146_6	899	6727	7626	gridtest_146	14697	-		root	hypothetical protein
gridtest_146_7	143	7733	7876	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_8	1031	7857	8888	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_9	1283	8912	10195	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_10	920	10229	11149	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_11	1016	11149	12165	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_12	446	12179	12625	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_13	1202	12642	13844	gridtest_146	14697	+		root	hypothetical protein
gridtest_146_14	398	14238	14636	gridtest_146	14697	+		root	hypothetical protein
gridtest_147_0	755	1	756	gridtest_147	6271	-		root	hypothetical protein
gridtest_147_1	1109	983	2092	gridtest_147	6271	+		root	hypothetical protein
gridtest_147_2	629	2089	2718	gridtest_147	6271	+		root	hypothetical protein
gridtest_147_3	539	2724	3263	gridtest_147	6271	+		root	Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG OS Oryza sativa subsp. japonica GN PE 1 SV # UNIPROT Q5ZC82 RXN-4314 MetaCyc:MONOMER-15646 NIL
gridtest_147_4	488	3202	3690	gridtest_147	6271	+		root	hypothetical protein
gridtest_147_5	1004	4022	5026	gridtest_147	6271	-		root	hypothetical protein
gridtest_147_6	236	5260	5496	gridtest_147	6271	-		root	hypothetical protein
gridtest_147_7	260	5856	6116	gridtest_147	6271	-		root	hypothetical protein
gridtest_147_tRNA	74	5663	5736	gridtest_147	6271	+		root	tRNA-Val
gridtest_148_0	2612	3	2615	gridtest_148	6941	-		root	hypothetical protein
gridtest_148_1	506	3269	3775	gridtest_148	6941	-		root	hypothetical protein
gridtest_148_2	3119	3822	6941	gridtest_148	6941	-		root	hypothetical protein
gridtest_149_0	311	505	816	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_1	566	813	1379	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_2	269	1786	2055	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_3	299	2075	2374	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_4	278	2592	2870	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_5	623	3199	3822	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_6	929	3999	4928	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_7	506	4885	5391	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_8	773	5418	6191	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_9	224	6366	6590	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_10	365	6629	6994	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_11	1541	7025	8566	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_12	221	8756	8977	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_13	881	9005	9886	gridtest_149	16659	-		root	COG1830 # G Carbohydrate transport metabolism Function: DhnA-type fructose-1,6-bisphosphate aldolase related enzymes Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_149_14	2117	9955	12072	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_15	1205	12201	13406	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_16	296	13482	13778	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_17	476	13775	14251	gridtest_149	16659	-		root	hypothetical protein
gridtest_149_18	1412	14625	16037	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_19	119	16047	16166	gridtest_149	16659	+		root	hypothetical protein
gridtest_149_20	332	16223	16555	gridtest_149	16659	-		root	hypothetical protein
gridtest_39_0	272	1	273	gridtest_39	275	-		root	hypothetical protein
gridtest_38_0	170	211	381	gridtest_38	2525	-		root	hypothetical protein
gridtest_38_1	878	431	1309	gridtest_38	2525	-		root	hypothetical protein
gridtest_38_2	494	1978	2472	gridtest_38	2525	-		root	hypothetical protein
gridtest_38_tRNA	74	1801	1728	gridtest_38	2525	-		root	tRNA-Cys
gridtest_35_0	1169	57	1226	gridtest_35	1536	+		root	hypothetical protein
gridtest_35_1	92	1443	1535	gridtest_35	1536	+		root	hypothetical protein
gridtest_37_0	278	16	294	gridtest_37	297	-		root	hypothetical protein
gridtest_36_0	245	613	858	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_1	998	966	1964	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_2	275	2188	2463	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_3	935	2527	3462	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_4	602	3443	4045	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_5	1751	4057	5808	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_6	314	5801	6115	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_7	305	6159	6464	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_8	1475	7241	8716	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_9	1124	9000	10124	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_10	1109	10290	11399	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_11	245	11451	11696	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_12	1223	11858	13081	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_13	2393	13211	15604	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_14	1865	15672	17537	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_15	1904	18279	20183	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_16	935	20203	21138	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_17	1316	21232	22548	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_18	1949	22537	24486	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_19	380	24626	25006	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_20	617	25015	25632	gridtest_36	37308	-		root	COG0164 # L Replication, recombination repair Function: Ribonuclease HII Organism: Neisseria meningitidis Z2491 (NmA)
gridtest_36_21	1697	26088	27785	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_22	863	27801	28664	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_23	1724	28668	30392	gridtest_36	37308	+		root	hypothetical protein
gridtest_36_24	686	30383	31069	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_25	1142	31069	32211	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_26	1469	32238	33707	gridtest_36	37308	-	6.1.1.14	root	Glycyl-tRNA synthetase OS Thermus thermophilus (strain HB8 / ATCC 27634 DSM 579) GN glyQS PE 1 SV 3 # UNIPROT P56206 GLYCINE--TRNA-LIGASE-RXN TTHE300852:TTHA0543-MONOMER 6.1.1.14
gridtest_36_27	317	33845	34162	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_28	947	34231	35178	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_29	266	35309	35575	gridtest_36	37308	-		root	hypothetical protein
gridtest_36_30	1388	35590	36978	gridtest_36	37308	-	3.6.3.14	root	ATP synthase subunit beta OS Rubrobacter xylanophilus (strain DSM 9941 / NBRC 16129) GN atpD PE 3 SV 2 # UNIPROT Q1AVH9 ATPSYN-RXN 3.6.3.14
gridtest_36_tRNA	73	37174	37102	gridtest_36	37308	-		root	tRNA-Thr
gridtest_31_0	188	3	191	gridtest_31	18303	+		root	hypothetical protein
gridtest_31_1	1493	342	1835	gridtest_31	18303	+	1.1.1.205	root	Inosine-5'-monophosphate dehydrogenase OS Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 JAL-1 JCM 10045 NBRC 100440) GN guaB PE 3 SV 1 # UNIPROT Q59011 IMP-DEHYDROG-RXN 1.1.1.205
gridtest_31_2	3830	1908	5738	gridtest_31	18303	-	6.6.1.1	root	Magnesium-chelatase subunit H OS Chlorobaculum parvum (strain NCIB 8327) GN bchH PE 3 SV 2 # UNIPROT O50314 RXN1F-20 6.6.1.1
gridtest_31_3	1853	5876	7729	gridtest_31	18303	-	6.6.1.1	root	Magnesium-chelatase 67 kDa subunit OS Chlorobium tepidum GN bchD PE 3 SV 1 # UNIPROT Q93SW0 RXN1F-20 6.6.1.1
gridtest_31_4	1190	7729	8919	gridtest_31	18303	-	6.6.1.1	root	Magnesium-chelatase 38 kDa subunit OS Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 SB1003) GN bchI PE 1 SV # UNIPROT P26239 RXN1F-20 6.6.1.1
gridtest_31_5	1415	9132	10547	gridtest_31	18303	-		root	COG1249 # C Energy production conversion Function: Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component, related enzymes Organism: Brucella melitensis (Bme)
gridtest_31_6	1049	10689	11738	gridtest_31	18303	+		root	hypothetical protein
gridtest_31_7	2198	11919	14117	gridtest_31	18303	+		root	hypothetical protein
gridtest_31_8	707	14119	14826	gridtest_31	18303	-		root	hypothetical protein
gridtest_31_9	1898	15011	16909	gridtest_31	18303	-		root	COG0488 # R General function prediction only Function: ATPase components ABC transporters duplicated domains Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_31_10	554	17174	17728	gridtest_31	18303	+		root	hypothetical protein
gridtest_31_11	368	17809	18177	gridtest_31	18303	-		root	hypothetical protein
gridtest_31_12	98	18203	18301	gridtest_31	18303	+		root	hypothetical protein
gridtest_31_tRNA	88	131	44	gridtest_31	18303	-		root	tRNA-Ser
gridtest_30_0	161	1	162	gridtest_30	245	-		root	hypothetical protein
gridtest_33_0	1088	128	1216	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_1	1511	1219	2730	gridtest_33	47625	+	3.4.11.1	root	Probable cytosol aminopeptidase OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN pepA PE 3 SV 1 # UNIPROT B3QVE8 3.4.11.1-RXN 3.4.11.1
gridtest_33_2	704	2788	3492	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_3	848	3474	4322	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_4	1334	4385	5719	gridtest_33	47625	+	1.1.1.22	root	UDP-glucose 6-dehydrogenase OS Rhizobium meliloti GN rkpK PE 3 SV 2 # UNIPROT O54068 UGD-RXN SMEL266834:SMC02641-MONOMER 1.1.1.22
gridtest_33_5	812	5727	6539	gridtest_33	47625	-	2.7.1.49	root	Bifunctional protein thiED OS Geobacter sulfurreducens GN thiDE PE 3 SV 1 # UNIPROT P61422 THI-P-SYN-RXN 2.7.1.49 2.7.4.7 2.5.1.3
gridtest_33_6	629	6532	7161	gridtest_33	47625	-	2.5.1.3	root	Thiamine-phosphate pyrophosphorylase OS Chlorobium limicola (strain DSM 245 / NBRC 103803) GN thiE PE 3 SV 1 # UNIPROT B3ED41 THI-P-SYN-RXN 2.5.1.3
gridtest_33_7	647	7158	7805	gridtest_33	47625	-		root	hypothetical protein
gridtest_33_8	473	7994	8467	gridtest_33	47625	+		root	COG0251 # J Translation, ribosomal structure biogenesis Function: Putative translation initiation inhibitor, yjgF family Organism: Mycobacterium tuberculosis H37Rv (Mtu)
gridtest_33_9	1655	9251	10906	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_10	671	10967	11638	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_11	635	11688	12323	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_12	986	12292	13278	gridtest_33	47625	-		root	hypothetical protein
gridtest_33_13	1349	13441	14790	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_14	410	14837	15247	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_15	503	15271	15774	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_16	707	15802	16509	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_17	362	16553	16915	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_18	908	17008	17916	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_19	704	18051	18755	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_20	1832	18904	20736	gridtest_33	47625	-		root	hypothetical protein
gridtest_33_21	1064	20959	22023	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_22	923	22053	22976	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_23	701	23031	23732	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_24	1130	23745	24875	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_25	1157	24892	26049	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_26	1313	26397	27710	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_27	338	27718	28056	gridtest_33	47625	-		root	COG3093 # R General function prediction only Function: Plasmid maintenance system antidote protein Organism: Corynebacterium glutamicum (Cgl)
gridtest_33_28	1649	28433	30082	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_29	407	30102	30509	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_30	173	30542	30715	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_31	1259	30712	31971	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_32	2441	32184	34625	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_33	785	34601	35386	gridtest_33	47625	-		root	hypothetical protein
gridtest_33_34	470	35601	36071	gridtest_33	47625	-		root	hypothetical protein
gridtest_33_35	590	36202	36792	gridtest_33	47625	-		root	hypothetical protein
gridtest_33_36	2084	37302	39386	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_37	1727	39755	41482	gridtest_33	47625	+		root	COG4618 # R General function prediction only Function: ABC-type protease/lipase transport system, ATPase permease components Organism: Caulobacter vibrioides (Ccr)
gridtest_33_38	1712	41524	43236	gridtest_33	47625	+		root	COG4618 # R General function prediction only Function: ABC-type protease/lipase transport system, ATPase permease components Organism: Caulobacter vibrioides (Ccr)
gridtest_33_39	1196	43265	44461	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_40	1370	44490	45860	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_41	245	45923	46168	gridtest_33	47625	+		root	hypothetical protein
gridtest_33_42	953	46246	47199	gridtest_33	47625	-	2.5.1.47	root	Cysteine synthase OS Streptococcus pyogenes serotype M6 GN cysK PE 1 SV 3 # UNIPROT Q5XAQ3 ACSERLY-RXN 2.5.1.47
gridtest_33_tRNA	71	26182	26112	gridtest_33	47625	-		root	tRNA-Cys
gridtest_32_0	167	274	441	gridtest_32	443	-		root	hypothetical protein
gridtest_76_0	848	2	850	gridtest_76	1963	+		root	hypothetical protein
