#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
L2_67_0	RSc2423	199	574	0.452681388013	5.75e-67	202.0	53.0		COG0175 # Func_class: EH # Function: 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes # Organism: Ralstonia solanacearum (Rso)
L2_67_0	SSO2911	234	570	0.44952681388	1.88e-66	233.0	47.0		COG0175 # Func_class: EH # Function: 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes # Organism: Sulfolobus solfataricus (Sso)
L2_67_0	AGc1497	199	525	0.41403785489	1.17e-60	198.0	51.0		COG0175 # Func_class: EH # Function: 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes # Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)
L2_67_0	NMB1155	200	524	0.413249211356	1.57e-60	200.0	50.0		COG0175 # Func_class: EH # Function: 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes # Organism: Neisseria meningitidis MC58 (Nme)
L2_67_0	NMB1193	200	524	0.413249211356	1.57e-60	200.0	50.0		COG0175 # Func_class: EH # Function: 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes # Organism: Neisseria meningitidis MC58 (Nme)
L2_86_7	YPO0238	130	319	0.417539267016	8.18e-32	118.0	50.0		COG1970 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Large-conductance mechanosensitive channel # Organism: Yersinia pestis (Ype)
L2_86_7	PM1564	126	317	0.414921465969	1.63e-31	112.0	54.0		COG1970 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Large-conductance mechanosensitive channel # Organism: Pasteurella multocida (Pmu)
L2_86_7	ECs4156	125	315	0.412303664921	3.25e-31	113.0	49.0		COG1970 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Large-conductance mechanosensitive channel # Organism: Escherichia coli O157:H7 (Ecs)
L2_86_7	ZmscL	125	315	0.412303664921	3.25e-31	113.0	49.0		COG1970 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Large-conductance mechanosensitive channel # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
L2_86_7	mscL	125	315	0.412303664921	3.25e-31	113.0	49.0		COG1970 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Large-conductance mechanosensitive channel # Organism: Escherichia coli K12 (Eco)
L2_64_14	STM1538	570	1825	0.591188856495	5.34e-228	583.0	59.0		COG0374 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I large subunit # Organism: Salmonella typhimurium LT2 (Sty)
L2_64_14	aq_960	571	1695	0.549076773567	2.89e-211	563.0	54.0		COG0374 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I large subunit # Organism: Aquifex aeolicus (Aae)
L2_64_14	STM1787	570	1683	0.545189504373	1.01e-209	580.0	55.0		COG0374 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I large subunit # Organism: Salmonella typhimurium LT2 (Sty)
L2_64_14	hyaB	570	1681	0.544541626174	1.83e-209	580.0	55.0		COG0374 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I large subunit # Organism: Escherichia coli K12 (Eco)
L2_64_14	ECs1129	570	1677	0.543245869776	6e-209	580.0	55.0		COG0374 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I large subunit # Organism: Escherichia coli O157:H7 (Ecs)
L2_64_15	STM1539	357	1208	0.620123203285	1.41e-148	356.0	59.0		COG1740 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I small subunit # Organism: Salmonella typhimurium LT2 (Sty)
L2_64_15	STM1786	362	1179	0.60523613963	7.63e-145	361.0	57.0		COG1740 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I small subunit # Organism: Salmonella typhimurium LT2 (Sty)
L2_64_15	aq_660	348	1178	0.604722792608	1.03e-144	347.0	59.0		COG1740 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I small subunit # Organism: Aquifex aeolicus (Aae)
L2_64_15	hyaA	358	1153	0.591889117043	1.69e-141	357.0	55.0		COG1740 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I small subunit # Organism: Escherichia coli K12 (Eco)
L2_64_15	ECs1128	358	1145	0.587782340862	1.82e-140	357.0	55.0		COG1740 # Func_class: C Energy production and conversion # Function: Ni,Fe-hydrogenase I small subunit # Organism: Escherichia coli O157:H7 (Ecs)
L2_65_7	VCA0523	374	989	0.482674475354	2.19e-120	373.0	52.0		COG0156 # Func_class: H Coenzyme transport and metabolism # Function: 7-keto-8-aminopelargonate synthetase and related enzymes # Organism: Vibrio cholerae (Vch)
L2_64_11	slr0426	180	628	0.550877192982	6.44e-74	179.0	65.0		COG0302 # Func_class: H Coenzyme transport and metabolism # Function: GTP cyclohydrolase I # Organism: Synechocystis (Syn)
L2_64_11	alr5287	177	615	0.539473684211	3.03e-72	176.0	66.0		COG0302 # Func_class: H Coenzyme transport and metabolism # Function: GTP cyclohydrolase I # Organism: Nostoc sp. PCC 7120 (Nos)
L2_64_11	all4721	178	587	0.514912280702	1.22e-68	177.0	61.0		COG0302 # Func_class: H Coenzyme transport and metabolism # Function: GTP cyclohydrolase I # Organism: Nostoc sp. PCC 7120 (Nos)
L2_64_11	SPAC17A5.13	179	576	0.505263157895	3.18e-67	178.0	60.0		COG0302 # Func_class: H Coenzyme transport and metabolism # Function: GTP cyclohydrolase I # Organism: Schizosaccharomyces pombe (Spo)
L2_64_11	Cj0194	177	568	0.498245614035	3.4e-66	176.0	59.0		COG0302 # Func_class: H Coenzyme transport and metabolism # Function: GTP cyclohydrolase I # Organism: Campylobacter jejuni (Cje)
L2_64_5	all5276	102	352	0.636528028933	7.74e-37	101.0	62.0		COG4226 # Func_class: S Function unknown # Function: Uncharacterized protein encoded in hypervariable junctions of pilus gene clusters # Organism: Nostoc sp. PCC 7120 (Nos)
L2_64_6	asl5277	84	318	0.75	1.16e-31	83.0	69.0		NULL # Func_class: L Replication, recombination and repair # Function: Retron-type reverse transcriptase # Organism: Nostoc sp. PCC 7120 (Nos)
L2_64_5	DRB0141	95	274	0.49547920434	3.4e-25	94.0	58.0		COG4226 # Func_class: S Function unknown # Function: Uncharacterized protein encoded in hypervariable junctions of pilus gene clusters # Organism: Deinococcus radiodurans (Dra)
L2_64_5	SMa1990	105	272	0.491862567812	6.6e-25	104.0	45.0		COG4226 # Func_class: S Function unknown # Function: Uncharacterized protein encoded in hypervariable junctions of pilus gene clusters # Organism: Sinorhizobium meliloti (Sme)
L2_64_6	ECs4357	84	238	0.561320754717	4.35e-20	83.0	50.0		NULL # Func_class: S Function unknown # Function: Uncharacterized protein encoded in hypervariable junctions of pilus gene clusters # Organism: Escherichia coli O157:H7 (Ecs)
L2_64_6	Z4883	84	238	0.561320754717	4.35e-20	83.0	50.0		NULL # Func_class: S Function unknown # Function: Uncharacterized protein encoded in hypervariable junctions of pilus gene clusters # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
L2_62_17	CAC0326	413	1027	0.452422907489	2.81e-125	414.0	48.0		COG2256 # Func_class: L Replication, recombination and repair # Function: ATPase related to the helicase subunit of the Holliday junction resolvase # Organism: Clostridium acetobutylicum (Cac)
L2_62_17	CC1283	418	1000	0.440528634361	8.39e-122	410.0	49.0		COG2256 # Func_class: L Replication, recombination and repair # Function: ATPase related to the helicase subunit of the Holliday junction resolvase # Organism: Caulobacter vibrioides (Ccr)
L2_62_17	PA2613	417	1000	0.440528634361	8.39e-122	417.0	49.0		COG2256 # Func_class: L Replication, recombination and repair # Function: ATPase related to the helicase subunit of the Holliday junction resolvase # Organism: Pseudomonas aeruginosa (Pae)
L2_62_17	mlr0329	429	977	0.430396475771	7.66e-119	422.0	46.0		COG2256 # Func_class: L Replication, recombination and repair # Function: ATPase related to the helicase subunit of the Holliday junction resolvase # Organism: Mesorhizobium loti (Mlo)
L2_62_17	DR1898	412	972	0.428193832599	3.37e-118	404.0	49.0		COG2256 # Func_class: L Replication, recombination and repair # Function: ATPase related to the helicase subunit of the Holliday junction resolvase # Organism: Deinococcus radiodurans (Dra)
L2_62_28	TVN1113	364	865	0.414073719483	2e-104	358.0	48.0		COG0649 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 49 kD subunit 7 # Organism: Thermoplasma volcanium (Tvo)
L2_62_28	Ta0967m	364	859	0.411201531833	1.18e-103	358.0	48.0		COG0649 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 49 kD subunit 7 # Organism: Thermoplasma acidophilum (Tac)
L2_62_26	RP356	153	497	0.503036437247	4.69e-57	151.0	59.0		COG0377 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases # Organism: Rickettsia prowazekii (Rpr)
L2_62_26	RC0484	153	485	0.490890688259	1.64e-55	151.0	59.0		COG0377 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases # Organism: Rickettsia conorii (Rco)
L2_62_26	NMA0018	149	476	0.481781376518	2.37e-54	147.0	59.0		COG0377 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases # Organism: Neisseria meningitidis Z2491 (NmA)
L2_62_26	all3841	143	476	0.481781376518	2.37e-54	142.0	58.0		COG0377 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases # Organism: Nostoc sp. PCC 7120 (Nos)
L2_62_26	NMB0242	149	475	0.480769230769	3.19e-54	147.0	59.0		COG0377 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases # Organism: Neisseria meningitidis MC58 (Nme)
L2_62_14	PA2532	166	472	0.561904761905	7.75e-54	165.0	57.0		COG2077 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Peroxiredoxin # Organism: Pseudomonas aeruginosa (Pae)
L2_62_14	MT1982	166	464	0.552380952381	8.3e-53	163.0	56.0		COG2077 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Peroxiredoxin # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
L2_62_14	Rv1932	166	464	0.552380952381	8.3e-53	163.0	56.0		COG2077 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Peroxiredoxin # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
L2_62_14	RSc2790	166	462	0.55	1.5e-52	165.0	56.0		COG2077 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Peroxiredoxin # Organism: Ralstonia solanacearum (Rso)
L2_62_14	ECs1903	163	455	0.541666666667	1.2e-51	162.0	54.0		COG2077 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Peroxiredoxin # Organism: Escherichia coli O157:H7 (Ecs)
L2_62_20	PH0057	167	414	0.453450164294	2.27e-46	160.0	47.0		COG0537 # Func_class: FGR # Function: Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases # Organism: Pyrococcus horikoshii (Pho)
L2_62_20	PAB2301	167	411	0.450164293538	5.51e-46	160.0	46.0		COG0537 # Func_class: FGR # Function: Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases # Organism: Pyrococcus abyssi (Pab)
L2_62_20	aq_2159	167	404	0.442497261774	5.29e-45	163.0	46.0		COG0537 # Func_class: FGR # Function: Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases # Organism: Aquifex aeolicus (Aae)
L2_62_20	AF2211	163	368	0.403066812705	2.55e-39	156.0	43.0		COG0537 # Func_class: FGR # Function: Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases # Organism: Archaeoglobus fulgidus (Afu)
L2_62_20	SSO0249	169	366	0.400876232202	5.23e-39	165.0	40.0		COG0537 # Func_class: FGR # Function: Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases # Organism: Sulfolobus solfataricus (Sso)
L2_61_12	RSc0547	507	1223	0.459947348627	1.65e-150	539.0	50.0		COG0477 # Func_class: GEPR # Function: Permeases of the major facilitator superfamily # Organism: Ralstonia solanacearum (Rso)
L2_61_12	PA3709	507	1117	0.420082737871	7.3e-137	517.0	48.0		COG0477 # Func_class: GEPR # Function: Permeases of the major facilitator superfamily # Organism: Pseudomonas aeruginosa (Pae)
L2_61_23	slr1498	361	1117	0.591631355932	7.3e-137	363.0	58.0		COG0409 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Synechocystis (Syn)
L2_61_23	alr0696	361	916	0.485169491525	5.45e-111	364.0	47.0		COG0409 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Nostoc sp. PCC 7120 (Nos)
L2_61_23	CAC0811	359	862	0.45656779661	4.87e-104	358.0	45.0		COG0409 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Clostridium acetobutylicum (Cac)
L2_61_23	hypD	361	855	0.452860169492	3.88e-103	368.0	45.0		COG0409 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Escherichia coli K12 (Eco)
L2_61_23	STM2857	361	853	0.451800847458	7.01e-103	367.0	45.0		COG0409 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Salmonella typhimurium LT2 (Sty)
L2_61_2	BH1532	268	737	0.526804860615	6e-88	267.0	50.0		COG0005 # Func_class: F Nucleotide transport and metabolism # Function: Purine nucleoside phosphorylase # Organism: Bacillus halodurans (Bha)
L2_61_2	BS_pnp	267	708	0.506075768406	3.24e-84	266.0	50.0		COG0005 # Func_class: F Nucleotide transport and metabolism # Function: Purine nucleoside phosphorylase # Organism: Bacillus subtilis (Bsu)
L2_61_2	TM1737	270	693	0.49535382416	2.76e-82	272.0	50.0		COG0005 # Func_class: F Nucleotide transport and metabolism # Function: Purine nucleoside phosphorylase # Organism: Thermotoga maritima (Tma)
L2_61_2	lin2067	268	686	0.490350250179	2.2e-81	267.0	51.0		COG0005 # Func_class: F Nucleotide transport and metabolism # Function: Purine nucleoside phosphorylase # Organism: Listeria innocua (Lin)
L2_61_20	alr0700	272	685	0.467576791809	2.96e-81	272.0	49.0		COG0378 # Func_class: OK # Function: Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase # Organism: Nostoc sp. PCC 7120 (Nos)
L2_61_2	BH1531	268	678	0.484631879914	2.36e-80	267.0	48.0		COG0005 # Func_class: F Nucleotide transport and metabolism # Function: Purine nucleoside phosphorylase # Organism: Bacillus halodurans (Bha)
L2_61_18	CC2443	269	631	0.436678200692	2.64e-74	263.0	51.0		COG0540 # Func_class: F Nucleotide transport and metabolism # Function: Aspartate carbamoyltransferase, catalytic chain # Organism: Caulobacter vibrioides (Ccr)
L2_61_18	RSc0678	264	631	0.436678200692	2.64e-74	260.0	51.0		COG0540 # Func_class: F Nucleotide transport and metabolism # Function: Aspartate carbamoyltransferase, catalytic chain # Organism: Ralstonia solanacearum (Rso)
L2_61_18	PA0402	265	625	0.432525951557	1.57e-73	262.0	51.0		COG0540 # Func_class: F Nucleotide transport and metabolism # Function: Aspartate carbamoyltransferase, catalytic chain # Organism: Pseudomonas aeruginosa (Pae)
L2_61_20	hypB	232	625	0.42662116041	1.57e-73	231.0	55.0		COG0378 # Func_class: OK # Function: Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase # Organism: Escherichia coli K12 (Eco)
L2_61_20	STM2855	232	624	0.425938566553	2.11e-73	231.0	54.0		COG0378 # Func_class: OK # Function: Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase # Organism: Salmonella typhimurium LT2 (Sty)
L2_61_18	DR1109	268	619	0.428373702422	9.27e-73	262.0	50.0		COG0540 # Func_class: F Nucleotide transport and metabolism # Function: Aspartate carbamoyltransferase, catalytic chain # Organism: Deinococcus radiodurans (Dra)
L2_61_18	MT1424	265	619	0.428373702422	9.27e-73	263.0	49.0		COG0540 # Func_class: F Nucleotide transport and metabolism # Function: Aspartate carbamoyltransferase, catalytic chain # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
L2_61_20	ECs3583	232	617	0.421160409556	1.68e-72	231.0	54.0		COG0378 # Func_class: OK # Function: Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase # Organism: Escherichia coli O157:H7 (Ecs)
L2_61_20	ZhypB	232	612	0.417747440273	7.38e-72	231.0	54.0		COG0378 # Func_class: OK # Function: Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
L2_61_6	BS_yabD	255	581	0.435205992509	7.22e-68	254.0	45.0		COG0084 # Func_class: L Replication, recombination and repair # Function: Mg-dependent DNase # Organism: Bacillus subtilis (Bsu)
L2_61_0	PA1557	204	503	0.471857410882	7.92e-58	204.0	47.0		COG3278 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Cbb3-type cytochrome oxidase, subunit 1 # Organism: Pseudomonas aeruginosa (Pae)
L2_61_0	RSc1276	205	495	0.46435272045	8.49e-57	205.0	42.0		COG3278 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Cbb3-type cytochrome oxidase, subunit 1 # Organism: Ralstonia solanacearum (Rso)
L2_61_0	NMA1980	199	484	0.454033771107	2.21e-55	201.0	47.0		COG3278 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Cbb3-type cytochrome oxidase, subunit 1 # Organism: Neisseria meningitidis Z2491 (NmA)
L2_61_0	NMB1725	199	484	0.454033771107	2.21e-55	201.0	47.0		COG3278 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Cbb3-type cytochrome oxidase, subunit 1 # Organism: Neisseria meningitidis MC58 (Nme)
L2_61_0	PA1554	199	476	0.446529080675	2.37e-54	199.0	46.0		COG3278 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Cbb3-type cytochrome oxidase, subunit 1 # Organism: Pseudomonas aeruginosa (Pae)
L2_62_32	HP1270	99	262	0.527162977867	1.78e-23	98.0	48.0		COG0713 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K) # Organism: Helicobacter pylori 26695 (Hpy)
L2_62_32	jhp1191	99	258	0.519114688129	6.6e-23	98.0	46.0		COG0713 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K) # Organism: Helicobacter pylori J99 (jHp)
L2_62_32	mll1357	99	245	0.492957746479	4.54e-21	99.0	52.0		COG0713 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K) # Organism: Mesorhizobium loti (Mlo)
L2_62_32	BMEI1148	99	242	0.486921529175	1.2e-20	99.0	51.0		COG0713 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K) # Organism: Brucella melitensis (Bme)
L2_62_32	SMc01924	99	238	0.478873239437	4.35e-20	99.0	49.0		COG0713 # Func_class: C Energy production and conversion # Function: NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K) # Organism: Sinorhizobium meliloti (Sme)
L2_61_37	BH2603	427	1225	0.536809815951	9.14e-151	424.0	56.0		COG2873 # Func_class: E Amino acid transport and metabolism # Function: O-acetylhomoserine sulfhydrylase # Organism: Bacillus halodurans (Bha)
L2_61_37	CAC2783	422	1194	0.523225241017	8.94e-147	418.0	54.0		COG2873 # Func_class: E Amino acid transport and metabolism # Function: O-acetylhomoserine sulfhydrylase # Organism: Clostridium acetobutylicum (Cac)
L2_61_37	lin0604	425	1152	0.504820333041	2.28e-141	421.0	52.0		COG2873 # Func_class: E Amino acid transport and metabolism # Function: O-acetylhomoserine sulfhydrylase # Organism: Listeria innocua (Lin)
L2_61_37	MA2715	423	1131	0.495617879053	1.15e-138	418.0	51.0		COG2873 # Func_class: E Amino acid transport and metabolism # Function: O-acetylhomoserine sulfhydrylase # Organism: Methanosarcina acetivorans str.C2A (Mac)
L2_61_37	TM0882	431	1129	0.494741454864	2.08e-138	428.0	51.0		COG2873 # Func_class: E Amino acid transport and metabolism # Function: O-acetylhomoserine sulfhydrylase # Organism: Thermotoga maritima (Tma)
L2_61_34	CAC2235	309	1061	0.661471321696	1.18e-129	308.0	65.0		COG0031 # Func_class: E Amino acid transport and metabolism # Function: Cysteine synthase # Organism: Clostridium acetobutylicum (Cac)
L2_61_34	mll4616	309	1007	0.627805486284	1.05e-122	309.0	63.0		COG0031 # Func_class: E Amino acid transport and metabolism # Function: Cysteine synthase # Organism: Mesorhizobium loti (Mlo)
L2_61_34	AGc543	309	1005	0.626558603491	1.91e-122	309.0	63.0		COG0031 # Func_class: E Amino acid transport and metabolism # Function: Cysteine synthase # Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)
L2_61_34	MA2720	309	996	0.620947630923	2.75e-121	307.0	63.0		COG0031 # Func_class: E Amino acid transport and metabolism # Function: Cysteine synthase # Organism: Methanosarcina acetivorans str.C2A (Mac)
L2_61_34	MT2397	306	996	0.620947630923	2.75e-121	303.0	64.0		COG0031 # Func_class: E Amino acid transport and metabolism # Function: Cysteine synthase # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
L2_61_29	PA0400	377	938	0.480779087647	8.03e-114	378.0	49.0		COG0626 # Func_class: E Amino acid transport and metabolism # Function: Cystathionine beta-lyases/cystathionine gamma-synthases # Organism: Pseudomonas aeruginosa (Pae)
L2_61_29	APE1226	376	935	0.479241414659	1.95e-113	378.0	48.0		COG0626 # Func_class: E Amino acid transport and metabolism # Function: Cystathionine beta-lyases/cystathionine gamma-synthases # Organism: Aeropyrum pernix (Ape)
L2_61_29	HP0106	379	934	0.478728856996	2.63e-113	377.0	49.0		COG0626 # Func_class: E Amino acid transport and metabolism # Function: Cystathionine beta-lyases/cystathionine gamma-synthases # Organism: Helicobacter pylori 26695 (Hpy)
L2_61_29	MT1110	374	928	0.47565351102	1.56e-112	372.0	50.0		COG0626 # Func_class: E Amino acid transport and metabolism # Function: Cystathionine beta-lyases/cystathionine gamma-synthases # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
L2_61_29	Rv1079	374	928	0.47565351102	1.56e-112	372.0	50.0		COG0626 # Func_class: E Amino acid transport and metabolism # Function: Cystathionine beta-lyases/cystathionine gamma-synthases # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
L2_61_24	alr0698	332	904	0.512762336926	1.91e-109	336.0	50.0		COG0309 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Nostoc sp. PCC 7120 (Nos)
L2_61_24	aq_1019	332	855	0.484968803176	3.88e-103	329.0	51.0		COG0309 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Aquifex aeolicus (Aae)
L2_61_24	CAC0809	332	850	0.482132728304	1.71e-102	331.0	48.0		COG0309 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Clostridium acetobutylicum (Cac)
L2_61_24	ECs3586	320	787	0.446398184912	2.2e-94	321.0	51.0		COG0309 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Escherichia coli O157:H7 (Ecs)
L2_61_24	ZhypE	320	786	0.445830969938	2.95e-94	321.0	51.0		COG0309 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Hydrogenase maturation factor # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
L2_61_27	VC0065	254	691	0.542812254517	5e-82	252.0	56.0		COG2022 # Func_class: H Coenzyme transport and metabolism # Function: Uncharacterized enzyme of thiazole biosynthesis # Organism: Vibrio cholerae (Vch)
L2_61_27	thiG	260	686	0.538884524745	2.2e-81	258.0	54.0		COG2022 # Func_class: H Coenzyme transport and metabolism # Function: Uncharacterized enzyme of thiazole biosynthesis # Organism: Escherichia coli K12 (Eco)
L2_61_27	ECs4914	258	681	0.534956794973	9.69e-81	256.0	54.0		COG2022 # Func_class: H Coenzyme transport and metabolism # Function: Uncharacterized enzyme of thiazole biosynthesis # Organism: Escherichia coli O157:H7 (Ecs)
L2_61_27	ZthiG	258	681	0.534956794973	9.69e-81	256.0	54.0		COG2022 # Func_class: H Coenzyme transport and metabolism # Function: Uncharacterized enzyme of thiazole biosynthesis # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
L2_61_27	STM4160	258	677	0.531814611155	3.17e-80	256.0	55.0		COG2022 # Func_class: H Coenzyme transport and metabolism # Function: Uncharacterized enzyme of thiazole biosynthesis # Organism: Salmonella typhimurium LT2 (Sty)
L2_61_25	aq_1329	242	602	0.4703125	1.43e-70	247.0	48.0		COG0476 # Func_class: H Coenzyme transport and metabolism # Function: Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2 # Organism: Aquifex aeolicus (Aae)
L2_61_25	HP0814	241	582	0.4546875	5.37e-68	239.0	47.0		COG0476 # Func_class: H Coenzyme transport and metabolism # Function: Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2 # Organism: Helicobacter pylori 26695 (Hpy)
L2_61_25	AF0553	244	572	0.446875	1.04e-66	245.0	49.0		COG0476 # Func_class: H Coenzyme transport and metabolism # Function: Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2 # Organism: Archaeoglobus fulgidus (Afu)
L2_61_25	VNG0084G	246	570	0.4453125	1.88e-66	249.0	47.0		COG0476 # Func_class: H Coenzyme transport and metabolism # Function: Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2 # Organism: Halobacterium sp. NRC-1 (Hbs)
L2_61_25	jhp0750	240	566	0.4421875	6.16e-66	238.0	46.0		COG0476 # Func_class: H Coenzyme transport and metabolism # Function: Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2 # Organism: Helicobacter pylori J99 (jHp)
L2_151_0	mll6354	83	245	0.534934497817	4.54e-21	83.0	60.0		NULL # Func_class: L Replication, recombination and repair # Function: Transposase and inactivated derivatives # Organism: Mesorhizobium loti (Mlo)
L2_151_0	RSp0126	86	242	0.528384279476	1.2e-20	86.0	59.0		COG5659 # Func_class: L Replication, recombination and repair # Function: FOG: Transposase # Organism: Ralstonia solanacearum (Rso)
L2_151_0	RSp0156	86	242	0.528384279476	1.2e-20	86.0	59.0		COG5659 # Func_class: L Replication, recombination and repair # Function: FOG: Transposase # Organism: Ralstonia solanacearum (Rso)
L2_151_0	RSp0475	86	242	0.528384279476	1.2e-20	86.0	59.0		COG5659 # Func_class: L Replication, recombination and repair # Function: FOG: Transposase # Organism: Ralstonia solanacearum (Rso)
L2_151_0	RSp1135	86	242	0.528384279476	1.2e-20	86.0	59.0		COG5659 # Func_class: L Replication, recombination and repair # Function: FOG: Transposase # Organism: Ralstonia solanacearum (Rso)
L2_61_30	ML0842	69	210	0.558510638298	3.33e-16	68.0	63.0		COG0520 # Func_class: E Amino acid transport and metabolism # Function: Selenocysteine lyase # Organism: Mycobacterium leprae (Mle)
L2_61_30	STM1373	73	172	0.457446808511	5.18e-11	72.0	48.0		COG0520 # Func_class: E Amino acid transport and metabolism # Function: Selenocysteine lyase # Organism: Salmonella typhimurium LT2 (Sty)
L2_61_30	CAC3291	72	168	0.446808510638	1.8e-10	71.0	42.0		COG0520 # Func_class: E Amino acid transport and metabolism # Function: Selenocysteine lyase # Organism: Clostridium acetobutylicum (Cac)
